00 -0.1000
17.74 -0.6133 0.1000
17.71 -0.6134 0.1000
17.68 -0.6134 0.1000
17.64 -0.6133 0.1000
17.61 -0.6133 0.1000
17.58 -0.6133 0.1000
17.54 -0.9200 0.1000
17.51 -0.6133 0.1000
17.46 -0.9200 0.1000
17.41 -0.9200 0.1000
17.37 -0.9200 0.1000
17.32 -0.9200 0.1000
17.26 -1.2266 0.1000
17.20 -1.2267 0.1000
17.15 -0.9200 0.1000
17.08 -1.5333 0.1000
17.02 -1.2267 0.1000
16.94 -1.5334 0.1000
16.85 -1.8399 0.1000
16.77 -1.5333 0.1000
16.66 -2.1467 0.1000
16.57 -1.8400 0.1000
16.45 -2.4533 0.1000
16.33 -2.4533 0.1000
16.17 -3.0667 0.1000
16.00 -3.3733 0.1000
15.80 -3.9866 0.1000
15.54 -5.2133 0.1000
15.16 -7.6666 0.1000
14.61 -11.0400 0.1000
13.87 -14.7199 0.1000
13.27 -11.9599 0.1000
12.85 -8.5867 0.1000
12.40 -8.8933 0.1000
11.82 -11.6533 0.1000
11.14 -13.4933 0.1000
10.56 -11.6533 0.1000
10.19 -7.3600 0.1000
9.93 -5.2133 0.1000
9.72 -4.2933 0.1000
9.52 -3.9867 0.1000
9.33 -3.6800 0.1000
9.20 -2.7600 0.1000
9.04 -3.0667 0.1000
8.92 -2.4533 0.1000
8.81 -2.1466 0.1000
8.72 -1.8400 0.1000
8.61 -2.1466 0.1000
8.51 -2.1466 0.1000
8.41 -1.8400 0.1000
8.32 -1.8400 0.1000
8.23 -1.8400 0.1000
8.12 -2.1467 0.1000
8.03 -1.8400 0.1000
7.94 -1.8400 0.1000
7.82 -2.4533 0.1000
7.71 -2.1466 0.1000
7.59 -2.4533 0.1000
7.49 -1.8400 0.1000
7.37 -2.4533 0.1000
7.26 -2.1467 0.1000
7.16 -2.1467 0.1000
7.07 -1.8400 0.1000
6.99 -1.5333 0.1000
6.90 -1.8400 0.1000
6.82 -1.5333 0.1000
6.74 -1.5333 0.1000
6.68 -1.2267 0.1000
6.62 -1.2267 0.1000
6.57 -0.9200 0.1000
6.53 -0.9200 0.1000
6.48 -0.9200 0.1000
6.44 -0.9200 0.1000
6.41 -0.6133 0.1000
6.39 -0.3067 0.1000
6.36 -0.6133 0.1000
6.34 -0.3067 0.1000
6.31 -0.6133 0.1000
6.30 -0.3067 0.1000
6.27 -0.6133 0.1000
6.25 -0.3067 0.1000
6.22 -0.6133 0.1000
6.21 -0.3067 0.1000
6.21 0.0000 0.0000
6.19 -0.3067 0.1000
6.16 -0.6133 0.1000
6.11 -0.9200 0.1000
6.08 -0.6133 0.1000
6.04 -0.9200 0.1000
6.01 -0.6133 0.1000
5.98 -0.6133 0.1000
5.95 -0.6133 0.1000
5.92 -0.6133 0.1000
5.87 -0.9200 0.1000
5.84 -0.6133 0.1000
5.81 -0.6133 0.1000
5.78 -0.6133 0.1000
5.75 -0.6133 0.1000
5.72 -0.6133 0.1000
5.69 -0.6133 0.1000
5.65 -0.6133 0.1000
5.62 -0.6133 0.1000
5.58 -0.9200 0.1000
5.55 -0.6133 0.1000
5.50 -0.9200 0.1000
5.46 -0.9200 0.1000
5.41 -0.9200 0.1000
5.35 -1.2267 0.1000
5.30 -0.9200 0.1000
5.24 -1.2267 0.1000
5.18 -1.2267 0.1000
5.12 -1.2267 0.1000
5.07 -0.9200 0.1000
5.01 -1.2267 0.1000
4.96 -0.9200 0.1000
4.92 -0.9200 0.1000
4.87 -0.9200 0.1000
4.83 -0.9200 0.1000
4.78 -0.9200 0.1000
4.75 -0.6133 0.1000
4.72 -0.6133 0.1000
4.69 -0.6133 0.1000
4.66 -0.6133 0.1000
4.63 -0.6133 0.1000
4.61 -0.3067 0.1000
4.58 -0.6133 0.1000
4.57 -0.3067 0.1000
4.54 -0.6133 0.1000
4.52 -0.3067 0.1000
4.50 -0.3067 0.1000
4.49 -0.3067 0.1000
4.47 -0.3067 0.1000
4.44 -0.6133 0.1000
4.43 -0.3067 0.1000
4.41 -0.3067 0.1000
4.38 -0.6133 0.1000
4.37 -0.3067 0.1000
4.35 -0.3067 0.1000
4.32 -0.6133 0.1000
4.31 -0.3067 0.1000
4.27 -0.6133 0.1000
4.26 -0.3067 0.1000
4.23 -0.6133 0.1000
4.20 -0.6133 0.1000
4.18 -0.3067 0.1000
4.17 -0.3067 0.1000
4.14 -0.6133 0.1000
4.12 -0.3067 0.1000
4.11 -0.3067 0.1000
4.09 -0.3067 0.1000
4.08 -0.3067 0.1000
4.06 -0.3067 0.1000
4.04 -0.3067 0.1000
4.03 -0.3067 0.1000
4.01 -0.3067 0.1000
4.00 -0.3067 0.1000
4.00 0.0000 0.0000
3.98 -0.3067 0.1000
3.97 -0.3067 0.1000
3.95 -0.3067 0.1000
3.94 -0.3067 0.1000
3.91 -0.6133 0.1000
3.89 -0.3067 0.1000
3.88 -0.3067 0.1000
3.86 -0.3067 0.1000
3.85 -0.3067 0.1000
3.83 -0.3067 0.1000
3.81 -0.3067 0.1000
3.81 0.0000 0.0000
3.80 -0.3067 0.1000
3.80 0.0000 0.0000
3.78 -0.3067 0.1000
3.75 -0.6133 0.1000
3.74 -0.3067 0.1000
3.71 -0.6133 0.1000
3.69 -0.3067 0.1000
3.68 -0.3067 0.1000
3.65 -0.6133 0.1000
3.63 -0.3067 0.1000
3.62 -0.3067 0.1000
3.60 -0.3067 0.1000
3.58 -0.3067 0.1000
3.57 -0.3067 0.1000
3.55 -0.3067 0.1000
3.52 -0.6133 0.1000
3.51 -0.3067 0.1000
3.48 -0.6133 0.1000
3.45 -0.6133 0.1000
3.42 -0.6133 0.1000
3.39 -0.6133 0.1000
3.35 -0.6133 0.1000
3.31 -0.9200 0.1000
3.26 -0.9200 0.1000
3.22 -0.9200 0.1000
3.17 -0.9200 0.1000
3.11 -1.2267 0.1000
3.05 -1.2267 0.1000
2.97 -1.5333 0.1000
2.89 -1.5333 0.1000
2.82 -1.5333 0.1000
2.76 -1.2267 0.1000
2.68 -1.5333 0.1000
2.60 -1.5333 0.1000
2.54 -1.2267 0.1000
2.48 -1.2267 0.1000
2.42 -1.2267 0.1000
2.36 -1.2267 0.1000
2.31 -0.9200 0.1000
2.25 -1.2267 0.1000
2.20 -0.9200 0.1000
2.14 -1.2267 0.1000
2.10 -0.9200 0.1000
2.04 -1.2267 0.1000
1.97 -1.2267 0.1000
1.91 -1.2267 0.1000
1.85 -1.2267 0.1000
1.79 -1.2267 0.1000
1.71 -1.5333 0.1000
1.62 -1.8400 0.1000
1.53 -1.8400 0.1000
1.44 -1.8400 0.1000
1.33 -2.1467 0.1000
1.22 -2.1467 0.1000
1.10 -2.4533 0.1000
0.99 -2.1467 0.1000
0.89 -2.1467 0.1000
0.78 -2.1467 0.1000
0.69 -1.8400 0.1000
0.59 -1.8400 0.1000
0.50 -1.8400 0.1000
0.43 -1.5333 0.1000
0.35 -1.5333 0.1000
0.29 -1.2267 0.1000
0.20 -1.8400 0.1000
0.12 -1.5333 0.1000
0.04 -1.5333 0.1000
-0.03 -1.5333 0.1000
-0.13 -1.8400 0.1000
-0.23 -2.1467 0.1000
-0.34 -2.1467 0.1000
-0.43 -1.8400 0.1000
-0.56 -2.4533 0.1000
-0.69 -2.7600 0.1000
-0.83 -2.7600 0.1000
-0.97 -2.7600 0.1000
-1.14 -3.3733 0.1000
-1.32 -3.6800 0.1000
-1.51 -3.6800 0.1000
-1.69 -3.6800 0.1000
-1.90 -4.2933 0.1000
-2.13 -4.6000 0.1000
-2.33 -3.9866 0.1000
-2.53 -3.9867 0.1000
-2.73 -3.9866 0.1000
-2.93 -3.9866 0.1000
-3.10 -3.3733 0.1000
-3.25 -3.0667 0.1000
-3.39 -2.7600 0.1000
-3.51 -2.4533 0.1000
-3.64 -2.4533 0.1000
-3.73 -1.8400 0.1000
-3.81 -1.5333 0.1000
-3.88 -1.5333 0.1000
-3.94 -1.2266 0.1000
-4.02 -1.5333 0.1000
-4.07 -0.9200 0.1000
-4.11 -0.9200 0.1000
-4.17 -1.2266 0.1000
-4.24 -1.2267 0.1000
-4.28 -0.9200 0.1000
-4.34 -1.2267 0.1000
-4.40 -1.2267 0.1000
-4.47 -1.2267 0.1000
-4.54 -1.5333 0.1000
-4.62 -1.5333 0.1000
-4.70 -1.5333 0.1000
-4.77 -1.5333 0.1000
-4.85 -1.5333 0.1000
-4.93 -1.5333 0.1000
-5.02 -1.8400 0.1000
-5.09 -1.5333 0.1000
-5.17 -1.5333 0.1000
-5.23 -1.2267 0.1000
-5.31 -1.5333 0.1000
-5.37 -1.2267 0.1000
-5.42 -0.9200 0.1000
-5.48 -1.2267 0.1000
-5.51 -0.6133 0.1000
-5.55 -0.9200 0.1000
-5.60 -0.9200 0.1000
-5.63 -0.6133 0.1000
-5.66 -0.6133 0.1000
-5.71 -0.9200 0.1000
-5.74 -0.6133 0.1000
-5.78 -0.9200 0.1000
-5.81 -0.6133 0.1000
-5.86 -0.9200 0.1000
-5.91 -0.9200 0.1000
-5.94 -0.6133 0.1000
-5.98 -0.9200 0.1000
-6.03 -0.9200 0.1000
-6.08 -0.9200 0.1000
-6.12 -0.9200 0.1000
-6.17 -0.9200 0.1000
-6.21 -0.9200 0.1000
-6.27 -1.2266 0.1000
-6.32 -0.9200 0.1000
-6.37 -0.9200 0.1000
-6.41 -0.9200 0.1000
-6.47 -1.2266 0.1000
-6.52 -0.9200 0.1000
-6.57 -0.9200 0.1000
-6.63 -1.2267 0.1000
-6.67 -0.9200 0.1000
-6.73 -1.2267 0.1000
-6.80 -1.2267 0.1000
-6.86 -1.2267 0.1000
-6.93 -1.5333 0.1000
-7.00 -1.2267 0.1000
-7.06 -1.2267 0.1000
-7.12 -1.2267 0.1000
-7.18 -1.2267 0.1000
-7.24 -1.2266 0.1000
-7.30 -1.2267 0.1000
-7.36 -1.2267 0.1000
-7.41 -0.9200 0.1000
-7.46 -0.9200 0.1000
-7.49 -0.6133 0.1000
-7.53 -0.9200 0.1000
-7.56 -0.6133 0.1000
-7.59 -0.6134 0.1000
-7.62 -0.6133 0.1000
-7.65 -0.6133 0.1000
-7.67 -0.3067 0.1000
-7.69 -0.3067 0.1000
-7.70 -0.3067 0.1000
-7.73 -0.6133 0.1000
-7.75 -0.3067 0.1000
-7.76 -0.3067 0.1000
-7.78 -0.3067 0.1000
-7.81 -0.6133 0.1000
-7.82 -0.3067 0.1000
-7.85 -0.6133 0.1000
-7.87 -0.3067 0.1000
-7.90 -0.6133 0.1000
-7.93 -0.6133 0.1000
-7.93 0.0000 0.0000
-7.96 -0.6133 0.1000
-7.99 -0.6133 0.1000
-8.04 -0.9200 0.1000
-8.07 -0.6133 0.1000
-8.11 -0.9200 0.1000
-8.15 -0.6133 0.1000
-8.18 -0.6133 0.1000
-8.21 -0.6133 0.1000
-8.22 -0.3067 0.1000
-8.25 -0.6133 0.1000
-8.27 -0.3067 0.1000
-8.30 -0.6133 0.1000
-8.31 -0.3067 0.1000
-8.33 -0.3067 0.1000
-8.34 -0.3067 0.1000
-8.36 -0.3067 0.1000
-8.39 -0.6133 0.1000
-8.39 0.0000 0.0000
-8.42 -0.6133 0.1000
-8.44 -0.3067 0.1000
-8.47 -0.6133 0.1000
-8.51 -0.9200 0.1000
-8.53 -0.3067 0.1000
-8.57 -0.9200 0.1000
-8.61 -0.6133 0.1000
-8.64 -0.6133 0.1000
-8.67 -0.6134 0.1000
-8.70 -0.6133 0.1000
-8.73 -0.6133 0.1000
-8.77 -0.9200 0.1000
-8.80 -0.6133 0.1000
-8.85 -0.9200 0.1000
-8.88 -0.6133 0.1000
-8.93 -0.9200 0.1000
-8.97 -0.9200 0.1000
-9.02 -0.9200 0.1000
-9.07 -0.9200 0.1000
-9.11 -0.9200 0.1000
-9.14 -0.6133 0.1000
-9.19 -0.9200 0.1000
-9.23 -0.9200 0.1000
-9.28 -0.9200 0.1000
-9.31 -0.6133 0.1000
-9.34 -0.6133 0.1000
-9.39 -0.9200 0.1000
-9.42 -0.6133 0.1000
-9.45 -0.6133 0.1000
-9.46 -0.3067 0.1000
-9.49 -0.6133 0.1000
-9.53 -0.6133 0.1000
-9.56 -0.6133 0.1000
-9.59 -0.6133 0.1000
-9.62 -0.6133 0.1000
-9.65 -0.6133 0.1000
-9.68 -0.6133 0.1000
-9.71 -0.6133 0.1000
-9.76 -0.9200 0.1000
-9.80 -0.9200 0.1000
-9.83 -0.6133 0.1000
-9.88 -0.9200 0.1000
-9.94 -1.2267 0.1000
-9.99 -0.9200 0.1000
-10.03 -0.9200 0.1000
-10.08 -0.9200 0.1000
-10.12 -0.9200 0.1000
-10.18 -1.2267 0.1000
-10.23 -0.9200 0.1000
-10.29 -1.2267 0.1000
-10.34 -0.9200 0.1000
-10.38 -0.9200 0.1000
-10.43 -0.9200 0.1000
-10.48 -0.9200 0.1000
-10.52 -0.9200 0.1000
-10.57 -0.9200 0.1000
-10.61 -0.9200 0.1000
-10.68 -1.2267 0.1000
-10.71 -0.6134 0.1000
-10.77 -1.2267 0.1000
-10.81 -0.9200 0.1000
-10.87 -1.2267 0.1000
-10.92 -0.9200 0.1000
-10.98 -1.2267 0.1000
-11.06 -1.5333 0.1000
-11.12 -1.2267 0.1000
-11.21 -1.8400 0.1000
-11.29 -1.5333 0.1000
-11.38 -1.8400 0.1000
-11.49 -2.1467 0.1000
-11.60 -2.1467 0.1000
-11.70 -2.1467 0.1000
-11.83 -2.4533 0.1000
-11.96 -2.7600 0.1000
-12.12 -3.0667 0.1000
-12.29 -3.3733 0.1000
-12.48 -3.9866 0.1000
-12.76 -5.5200 0.1000
-13.16 -7.9733 0.1000
-13.77 -12.2666 0.1000
-14.49 -14.4133 0.1000
-15.06 -11.3466 0.1000
-15.52 -9.2000 0.1000
-15.98 -9.1999 0.1000
-16.64 -13.1866 0.1000
-17.38 -14.7199 0.1000
-17.88 -10.1200 0.1000
-18.25 -7.3600 0.1000
-18.56 -6.1333 0.1000
-18.85 -5.8266 0.1000
-19.14 -5.8266 0.1000
-19.40 -5.2134 0.1000
-19.65 -4.9066 0.1000
-19.88 -4.6000 0.1000
-20.06 -3.6800 0.1000
-20.23 -3.3733 0.1000
-20.40 -3.3733 0.1000
-20.53 -2.7600 0.1000
-20.67 -2.7600 0.1000
-20.81 -2.7600 0.1000
-20.93 -2.4533 0.1000
-21.07 -2.7599 0.1000
-21.19 -2.4533 0.1000
-21.30 -2.1466 0.1000
-21.42 -2.4534 0.1000
-21.53 -2.1466 0.1000
-21.64 -2.1466 0.1000
-21.75 -2.1466 0.1000
-21.85 -2.1467 0.1000
-21.93 -1.5333 0.1000
-22.02 -1.8399 0.1000
-21.98 0.9199 -0.1000
-22.05 -1.5333 0.1000
-22.11 -1.2267 0.1000
-22.22 -2.1466 0.1000
-22.31 -1.8400 0.1000
-22.37 -1.2267 0.1000
-22.45 -1.5333 0.1000
-22.51 -1.2267 0.1000
-22.57 -1.2267 0.1000
-22.65 -1.5333 0.1000
-22.70 -0.9201 0.1000
-22.76 -1.2266 0.1000
-22.82 -1.2267 0.1000
-22.90 -1.5333 0.1000
-22.96 -1.2267 0.1000
-23.02 -1.2267 0.1000
-23.08 -1.2267 0.1000
-23.13 -0.9200 0.1000
-23.19 -1.2267 0.1000
-23.25 -1.2267 0.1000
-23.29 -0.9200 0.1000
-23.33 -0.6134 0.1000
-23.37 -0.9200 0.1000
-23.40 -0.6133 0.1000
-23.43 -0.6134 0.1000
-23.46 -0.6133 0.1000
-23.49 -0.6134 0.1000
-23.52 -0.6133 0.1000
-23.56 -0.6133 0.1000
-23.59 -0.6134 0.1000
-23.60 -0.3066 0.1000
-23.63 -0.6134 0.1000
-23.65 -0.3067 0.1000
-23.68 -0.6133 0.1000
-23.71 -0.6133 0.1000
-23.74 -0.6133 0.1000
-23.77 -0.6134 0.1000
-23.80 -0.6134 0.1000
-23.85 -0.9199 0.1000
-23.88 -0.6134 0.1000
-23.91 -0.6134 0.1000
-23.94 -0.6133 0.1000
-23.98 -0.9200 0.1000
-24.02 -0.6133 0.1000
-24.06 -0.9200 0.1000
-24.09 -0.6134 0.1000
-24.12 -0.6133 0.1000
-24.15 -0.6134 0.1000
-24.18 -0.6133 0.1000
-24.21 -0.6134 0.1000
-24.25 -0.6133 0.1000
-24.28 -0.6133 0.1000
-24.29 -0.3066 0.1000
-24.32 -0.6133 0.1000
-24.34 -0.3067 0.1000
-24.35 -0.3067 0.1000
-24.37 -0.3066 0.1000
-24.40 -0.6134 0.1000
-24.41 -0.3066 0.1000
-24.43 -0.3067 0.1000
-24.46 -0.6134 0.1000
-24.48 -0.3066 0.1000
-24.49 -0.3067 0.1000
-24.52 -0.6133 0.1000
-24.55 -0.6134 0.1000
-24.58 -0.6133 0.1000
-24.61 -0.6134 0.1000
-24.64 -0.6133 0.1000
-24.67 -0.6133 0.1000
-24.72 -0.9200 0.1000
-24.77 -0.9200 0.1000
-24.81 -0.9199 0.1000
-24.87 -1.2267 0.1000
-24.92 -0.9200 0.1000
-25.00 -1.5334 0.1000
-25.06 -1.2267 0.1000
-25.15 -1.8400 0.1000
-25.23 -1.5333 0.1000
-25.32 -1.8400 0.1000
-25.41 -1.8400 0.1000
-25.52 -2.1467 0.1000
-25.63 -2.1466 0.1000
-25.72 -1.8400 0.1000
-25.82 -2.1466 0.1000
-25.92 -1.8400 0.1000
-26.01 -1.8400 0.1000
-26.12 -2.1466 0.1000
-26.21 -1.8401 0.1000
-26.30 -1.8399 0.1000
-26.41 -2.1466 0.1000
-26.50 -1.8400 0.1000
-26.59 -1.8400 0.1000
-26.68 -1.8400 0.1000
-26.79 -2.1467 0.1000
-26.90 -2.1466 0.1000
-27.02 -2.4533 0.1000
-27.13 -2.1467 0.1000
-27.25 -2.4533 0.1000
-27.37 -2.4533 0.1000
-27.50 -2.4533 0.1000
-27.63 -2.7600 0.1000
-27.76 -2.4533 0.1000
-27.88 -2.4533 0.1000
-27.99 -2.1466 0.1000
-28.11 -2.4534 0.1000
-28.22 -2.1466 0.1000
-28.34 -2.4533 0.1000
-28.45 -2.1466 0.1000
-28.55 -2.1466 0.1000
-28.65 -1.8400 0.1000
-28.75 -2.1466 0.1000
-28.86 -2.1467 0.1000
-28.98 -2.4533 0.1000
-29.11 -2.4533 0.1000
-29.21 -2.1466 0.1000
-29.34 -2.4533 0.1000
-29.47 -2.7600 0.1000
-29.61 -2.7600 0.1000
-29.75 -2.7599 0.1000
-29.90 -3.0667 0.1000
-30.06 -3.0666 0.1000
-30.23 -3.3733 0.1000
-30.36 -2.7600 0.1000
-30.52 -3.0667 0.1000
-30.65 -2.7599 0.1000
-30.79 -2.7600 0.1000
-30.92 -2.4533 0.1000
-31.04 -2.4533 0.1000
-31.15 -2.1467 0.1000
-31.24 -1.8401 0.1000
-31.33 -1.8399 0.1000
-31.42 -1.8400 0.1000
-31.50 -1.5334 0.1000
-31.56 -1.2266 0.1000
-31.64 -1.5334 0.1000
-31.71 -1.5333 0.1000
-31.77 -1.2267 0.1000
-31.85 -1.5333 0.1000
-31.91 -1.2267 0.1000
-31.99 -1.5332 0.1000
-32.05 -1.2267 0.1000
-32.13 -1.5334 0.1000
-32.20 -1.5333 0.1000
-32.26 -1.2267 0.1000
-32.33 -1.2267 0.1000
-32.40 -1.5334 0.1000
-32.48 -1.5334 0.1000
-32.54 -1.2267 0.1000
-32.62 -1.5333 0.1000
-32.68 -1.2267 0.1000
-32.74 -1.2267 0.1000
-32.80 -1.2267 0.1000
-32.86 -1.2267 0.1000
-32.92 -1.2267 0.1000
-32.97 -0.9199 0.1000
-33.02 -0.9200 0.1000
-33.06 -0.9200 0.1000
-33.09 -0.6133 0.1000
-33.14 -0.9200 0.1000
-33.17 -0.6133 0.1000
-33.18 -0.3066 0.1000
-33.22 -0.6134 0.1000
-33.23 -0.3066 0.1000
-33.25 -0.3066 0.1000
-33.28 -0.6134 0.1000
-33.28 0.0000 0.0000
-33.29 -0.3066 0.1000
-33.32 -0.6133 0.1000
-33.35 -0.6134 0.1000
-33.38 -0.6133 0.1000
-33.41 -0.6133 0.1000
-33.45 -0.6133 0.1000
-33.48 -0.6133 0.1000
-33.49 -0.3066 0.1000
-33.52 -0.6134 0.1000
-33.54 -0.3066 0.1000
-33.57 -0.6133 0.1000
-33.58 -0.3067 0.1000
-33.60 -0.3067 0.1000
-33.63 -0.6132 0.1000
-33.66 -0.6134 0.1000
-33.68 -0.3067 0.1000
-33.71 -0.6133 0.1000
-33.74 -0.6134 0.1000
-33.77 -0.6133 0.1000
-33.78 -0.3066 0.1000
-33.81 -0.6134 0.1000
-33.86 -0.9200 0.1000
-33.89 -0.6134 0.1000
-33.92 -0.6133 0.1000
-33.97 -0.9200 0.1000
-34.00 -0.6133 0.1000
-34.03 -0.6134 0.1000
-34.07 -0.9200 0.1000
-34.12 -0.9200 0.1000
-34.15 -0.6133 0.1000
-34.20 -0.9200 0.1000
-34.24 -0.9200 0.1000
-34.29 -0.9200 0.1000
-34.32 -0.6133 0.1000
-34.37 -0.9200 0.1000
-34.41 -0.9200 0.1000
-34.46 -0.9200 0.1000
-34.50 -0.9200 0.1000
-34.56 -1.2267 0.1000
-34.61 -0.9199 0.1000
-34.66 -0.9200 0.1000
-34.72 -1.2267 0.1000
-34.76 -0.9200 0.1000
-34.83 -1.2267 0.1000
-34.90 -1.5334 0.1000
-34.96 -1.2266 0.1000
-35.02 -1.2267 0.1000
-35.10 -1.5334 0.1000
-35.16 -1.2267 0.1000
-35.24 -1.5334 0.1000
-35.32 -1.5334 0.1000
-35.39 -1.5332 0.1000
-35.45 -1.2267 0.1000
-35.52 -1.2266 0.1000
-35.58 -1.2267 0.1000
-35.62 -0.9200 0.1000
-35.67 -0.9200 0.1000
-35.71 -0.9200 0.1000
-35.75 -0.6134 0.1000
-35.78 -0.6134 0.1000
-35.82 -0.9200 0.1000
-35.85 -0.6133 0.1000
-35.87 -0.3067 0.1000
-35.90 -0.6133 0.1000
-35.91 -0.3067 0.1000
-35.94 -0.6133 0.1000
-35.96 -0.3066 0.1000
-35.99 -0.6133 0.1000
-36.02 -0.6133 0.1000
-36.04 -0.3067 0.1000
-36.05 -0.3066 0.1000
-36.08 -0.6133 0.1000
-36.10 -0.3066 0.1000
-36.19 -1.8401 0.1000
-36.21 -0.3067 0.1000
-36.24 -0.6133 0.1000
-36.25 -0.3066 0.1000
-36.28 -0.6134 0.1000
-36.31 -0.6133 0.1000
-36.33 -0.3067 0.1000
-36.36 -0.6133 0.1000
-36.37 -0.3067 0.1000
-36.40 -0.6133 0.1000
-36.42 -0.3067 0.1000
-36.45 -0.6133 0.1000
-36.47 -0.3066 0.1000
-36.48 -0.3066 0.1000
-36.50 -0.3068 0.1000
-36.51 -0.3065 0.1000
-36.53 -0.3066 0.1000
-36.54 -0.3067 0.1000
-36.54 0.0000 0.0000
-36.56 -0.3067 0.1000
-36.56 0.0000 0.0000
-36.59 -0.6133 0.1000
-36.60 -0.3066 0.1000
-36.63 -0.6134 0.1000
-36.67 -0.6133 0.1000
-36.68 -0.3066 0.1000
-36.70 -0.3067 0.1000
-36.71 -0.3067 0.1000
-36.73 -0.3066 0.1000
-36.74 -0.3067 0.1000
-36.76 -0.3066 0.1000
-36.77 -0.3067 0.1000
-36.79 -0.3067 0.1000
-36.79 0.0000 0.0000
-36.80 -0.3066 0.1000
-36.82 -0.3066 0.1000
-36.85 -0.6133 0.1000
-36.88 -0.6134 0.1000
-36.90 -0.3065 0.1000
-36.93 -0.6134 0.1000
-36.96 -0.6133 0.1000
-36.99 -0.6133 0.1000
-37.03 -0.9200 0.1000
-37.06 -0.6133 0.1000
-37.11 -0.9200 0.1000
-37.16 -0.9201 0.1000
-37.22 -1.2267 0.1000
-37.28 -1.2267 0.1000
-37.34 -1.2267 0.1000
-37.42 -1.5334 0.1000
-37.48 -1.2266 0.1000
-37.57 -1.8400 0.1000
-37.65 -1.5334 0.1000
-37.72 -1.5334 0.1000
-37.80 -1.5334 0.1000
-37.88 -1.5334 0.1000
-37.95 -1.5333 0.1000
-38.03 -1.5333 0.1000
-38.11 -1.5334 0.1000
-38.17 -1.2267 0.1000
-38.23 -1.2266 0.1000
-38.29 -1.2267 0.1000
-38.35 -1.2267 0.1000
-38.40 -0.9200 0.1000
-38.46 -1.2266 0.1000
-38.51 -0.9201 0.1000
-38.55 -0.9200 0.1000
-38.58 -0.6133 0.1000
-38.63 -0.9201 0.1000
-38.66 -0.6133 0.1000
-38.69 -0.6133 0.1000
-38.70 -0.3067 0.1000
-38.74 -0.6133 0.1000
-38.75 -0.3065 0.1000
-38.77 -0.3068 0.1000
-38.78 -0.3066 0.1000
-38.78 0.0000 0.0000
-38.80 -0.3066 0.1000
-38.81 -0.3067 0.1000
-38.84 -0.6133 0.1000
-38.84 0.0000 0.0000
-38.87 -0.6133 0.1000
-38.89 -0.3067 0.1000
-38.93 -0.9200 0.1000
-38.95 -0.3066 0.1000
-39.00 -0.9200 0.1000
-39.01 -0.3067 0.1000
-39.04 -0.6133 0.1000
-39.07 -0.6134 0.1000
-39.09 -0.3067 0.1000
-39.12 -0.6133 0.1000
-39.15 -0.6133 0.1000
-39.18 -0.6134 0.1000
-39.21 -0.6133 0.1000
-39.24 -0.6133 0.1000
-39.29 -0.9200 0.1000
-39.33 -0.9200 0.1000
-39.38 -0.9200 0.1000
-39.43 -0.9200 0.1000
-39.49 -1.2267 0.1000
-39.55 -1.2266 0.1000
-39.61 -1.2268 0.1000
-39.67 -1.2267 0.1000
-39.75 -1.5333 0.1000
-39.82 -1.5334 0.1000
-39.92 -1.8400 0.1000
-40.01 -1.8399 0.1000
-40.10 -1.8401 0.1000
-40.22 -2.4532 0.1000
-40.35 -2.4533 0.1000
-40.48 -2.7600 0.1000
-40.64 -3.0667 0.1000
-40.84 -3.9866 0.1000
-41.08 -4.9067 0.1000
-41.43 -7.0532 0.1000
-41.91 -9.5067 0.1000
-42.46 -11.0399 0.1000
-43.00 -10.7333 0.1000
-43.47 -9.5067 0.1000
-43.87 -7.9732 0.1000
-44.42 -11.0400 0.1000
-45.14 -14.4133 0.1000
-45.80 -13.1866 0.1000
-46.25 -8.8933 0.1000
-46.54 -5.8268 0.1000
-46.77 -4.5998 0.1000
-46.98 -4.2934 0.1000
-47.17 -3.6800 0.1000
-47.34 -3.3734 0.1000
-47.49 -3.0666 0.1000
-47.61 -2.4533 0.1000
-47.72 -2.1467 0.1000
-47.81 -1.8401 0.1000
-47.90 -1.8399 0.1000
-47.97 -1.2267 0.1000
-48.04 -1.5334 0.1000
-48.10 -1.2266 0.1000
-48.17 -1.2267 0.1000
-48.23 -1.2266 0.1000
-48.30 -1.5334 0.1000
-48.38 -1.5334 0.1000
-48.46 -1.5331 0.1000
-48.55 -1.8401 0.1000
-48.66 -2.1466 0.1000
-48.75 -1.8401 0.1000
-48.84 -1.8400 0.1000
-48.95 -2.1466 0.1000
-49.05 -2.1467 0.1000
-49.16 -2.1466 0.1000
-49.27 -2.1468 0.1000
-49.36 -1.8400 0.1000
-49.45 -1.8399 0.1000
-49.56 -2.1467 0.1000
-49.65 -1.8400 0.1000
-49.74 -1.8401 0.1000
-49.82 -1.5333 0.1000
-49.90 -1.5333 0.1000
-49.97 -1.5334 0.1000
-50.05 -1.5332 0.1000
-50.13 -1.5334 0.1000
-50.20 -1.5334 0.1000
-50.27 -1.2267 0.1000
-50.33 -1.2266 0.1000
-50.24 1.8400 -0.1000
-50.30 -1.2267 0.1000
-50.36 -1.2267 0.1000
-50.45 -1.8399 0.1000
-50.54 -1.8400 0.1000
-50.62 -1.5333 0.1000
-50.70 -1.5335 0.1000
-50.79 -1.8399 0.1000
-50.85 -1.2267 0.1000
-50.94 -1.8400 0.1000
-51.03 -1.8400 0.1000
-51.12 -1.8401 0.1000
